,label,product_ids,numbers,invoice_ids,nouns,verbs,adjectives,conjunctions,small_blocks,med_blocks,large_blocks,total_words
386,invoice,0.0,11.2211707957,0.0,27.456959509,5.81506398525,11.7544156028,0.0,15.1364756166,5.17644093627,3.89875361288,44.2587052846
387,invoice,0.0,14.1432342655,0.0,37.7797107171,2.89822925922,10.8053801235,0.0,21.861274443,10.0425549985,2.82678543633,49.0343187061
388,invoice,0.0,12.4894607629,0.0,21.1676729906,1.50025108593,8.78437327764,0.0,13.1621814084,4.78934454036,4.75071601286,50.4365703643
389,invoice,0.0,8.75599227102,0.0,25.7498792042,1.82113778914,6.49236144552,0.0,16.4382393235,4.00871826052,6.30389218977,33.7970223878
390,invoice,0.0,10.3055122003,0.0,52.1883124462,7.34892827893,6.03764428193,0.0,24.6800942374,7.68066299383,3.23471120797,79.2707500398
391,email,0.0,1.52694251334,0.0,73.5961434663,19.4776209797,22.6634878264,0.0,0.7852020507,4.24445830296,10.9850836688,95.4791793601
392,email,0.0,10.5529918281,0.0,45.1660711139,6.24971937884,14.9881163568,0.0,0.0,3.62169337322,4.8234699628,91.3379969779
393,invoice,0.0,27.7623401987,0.0,34.164045391,7.89038187312,16.4861592822,0.0,27.1880246078,9.55417369943,4.6509276752,88.0122623424
394,invoice,0.0,12.2775225781,0.0,33.182108446,2.17235032728,11.1131142879,0.0,18.1934861619,4.35547813659,4.12989844563,57.426414712
395,email,0.0,1.55002643083,0.0,102.621087235,10.1112462969,36.2438387193,0.0,0.958996665865,5.23939048035,6.14088137879,137.884451507
396,email,0.0,1.47006250939,0.0,130.35027637,7.90717655399,28.0791671509,0.0,0.730509542329,3.82917406541,11.9127964239,73.9836597803
397,invoice,0.0,15.7888301005,0.0,34.6820261009,4.82912204828,5.7220092788,0.0,14.2883429349,17.8357926135,1.88502549731,43.7040827561
398,invoice,0.0,19.0276846397,0.0,35.5820430484,5.66725916503,17.5738441796,0.0,14.5614907953,8.08710726203,5.00993239349,143.707204222
399,invoice,0.0,20.4568920854,0.0,39.3605555843,8.01348902649,24.4555507242,0.0,18.6073933243,6.49668754117,5.45895867971,116.838491525
400,email,0.0,11.7046524584,0.0,60.6428136216,7.97628947845,10.8148326474,0.0,0.0,3.56439726749,5.39897794252,78.5702171061
401,invoice,0.0,18.3168389982,0.0,48.3925918772,17.9795782057,18.1016519356,0.0,22.9524534695,6.68246353554,3.83166886527,101.874979441
402,invoice,0.0,8.88583500644,0.0,42.8519412154,6.97998252492,11.9509303026,0.0,12.3836173005,7.78159600362,2.54588374261,68.5586135773
403,email,0.0,10.1280298993,0.0,69.1802213136,7.67848362644,9.72744691849,0.0,0.0,4.7938526384,4.24287181962,76.9575358676
404,email,0.0,5.12350839251,0.0,41.8988553489,13.0046965663,9.5817393107,0.0,0.0,2.26072020474,7.01864298726,56.8478110624
405,invoice,0.0,7.10182979042,0.0,37.1065693055,4.02171203632,5.60151850037,0.0,16.9349658745,6.93701319336,5.43183302739,59.5857406218
406,invoice,0.0,7.36591852021,0.0,41.8969270495,5.37258896624,5.77838955617,0.0,20.2964103085,8.83435173355,4.05116346937,85.3678822851
407,invoice,0.0,14.3717677735,0.0,16.1166081014,4.19227654684,8.14471018925,0.0,13.8769099888,14.9474119506,2.56394493537,46.5826528952
408,email,0.0,2.74900020508,0.0,64.0289747474,11.9805031741,25.251030393,0.0,0.643763543051,3.59641751155,18.1496477112,201.642341052
409,invoice,0.0,10.8169008915,0.0,32.9996269423,10.109001519,4.9510444879,0.0,11.5115705074,7.04150045643,2.18194000972,60.2291400292
410,email,0.0,1.23347233474,0.0,96.2418006048,13.1224831935,35.509209181,0.0,0.832238620578,2.80138674214,13.1108281497,150.56336458
411,invoice,0.0,11.3610829785,0.0,31.6009698045,7.45659934701,6.29612536352,0.0,10.4969122203,11.1099245489,1.85908253397,59.1188380631
412,email,0.0,8.438960236,0.0,104.893200401,30.827390492,36.5013479595,1.17593790443,4.47157998866,6.22101697627,6.85308456485,215.224463371
413,email,0.0,5.11774889201,0.0,95.0495422863,26.9978044284,15.5537476941,0.0,4.67000387558,6.76983819279,9.24524858009,90.7074710809
414,invoice,0.0,7.31982739277,0.0,47.9087760703,5.59771822047,4.07083103263,0.0,13.4303769945,7.99006708463,5.69444296945,46.7608111579
415,email,0.0,1.46062175809,0.0,132.679714961,11.2138176265,33.9389978303,0.0,1.05062830752,5.45634821553,12.3474247142,106.119421288
416,email,0.0,6.96923497267,0.0,29.467896245,13.3194234999,15.8547792384,0.0,0.0,2.6516016708,5.91191906578,63.857147495
417,email,0.0,2.16826737388,0.0,72.0249298875,11.2446622849,40.413271222,0.0,0.92840466732,4.84449833167,13.3410612226,136.469475808
418,invoice,0.0,5.44614443828,0.0,24.7049270758,5.42576647457,6.16082553257,0.0,13.3656659633,6.01519771499,4.43361602985,102.393379463
419,invoice,0.0,20.0367708139,0.0,40.7247246547,2.25408799251,13.2401119448,0.0,22.8420481544,4.75382597501,2.61607385338,46.132603381
420,invoice,0.0,6.12101347209,0.0,25.9593962134,4.4291633048,6.29992734517,0.0,21.2052560633,10.3729160941,2.83715162337,44.2549195824
421,email,0.0,1.44013749587,0.0,97.8955040067,17.5415161017,32.7492756777,0.0,1.17732826651,4.61684059968,15.5416978815,113.219241237
422,email,0.0,6.95266591729,0.0,42.8923723302,12.2286419617,9.95176360308,0.0,0.0,5.47551365351,5.17357432611,143.907575471
423,email,0.0,1.78640317346,0.0,122.073376699,11.6289458319,19.7960451047,0.0,0.867529397224,5.73040039457,12.349531729,175.647929612
424,email,0.0,1.79127616522,0.0,88.1261311074,17.428126666,42.5087417488,0.0,0.783505900398,5.07144903219,9.33531660983,202.013103426
425,invoice,0.0,7.28069889563,0.0,35.6665303212,6.5390116011,4.78566886683,0.0,25.5524084472,5.31164311291,5.45947619038,62.2377506735
426,invoice,0.0,6.32016248824,0.0,56.1870828566,3.74611908853,6.49966685616,0.0,17.8932492793,5.33870160288,3.7281508306,84.1922514362
427,invoice,0.0,7.70510418655,0.0,30.8947013584,5.84221610194,5.77162172993,0.0,16.0045721577,5.93536396948,4.45181458124,78.6914057883
428,invoice,0.0,14.0030490408,0.0,36.0387982622,6.16308638766,7.98080974348,0.0,13.3930082609,6.82883736427,1.55076601712,78.9253689981
429,invoice,0.0,11.1179833491,0.0,25.5773486819,1.65717881746,8.47131545434,0.0,11.1062416312,4.76335922352,3.86779203151,52.8294241293
430,email,0.0,14.7677250535,0.0,56.2869695554,7.85281883409,7.72602892091,0.0,0.0,4.54868797013,4.56790076524,79.3314068521
431,email,0.0,7.88863097371,0.0,54.7519269001,7.54106158897,9.90793738252,0.0,0.0,3.69444438155,8.98636395779,84.7506103955
432,invoice,0.0,14.3667649592,0.0,40.9930243123,5.94433577398,7.07458001774,0.0,19.1751924022,8.16033091039,2.17349650715,60.0238350305
433,invoice,0.0,17.4456750663,0.0,29.6288559607,9.49029266841,16.8401378933,0.0,21.3467463237,8.25866003536,5.15838509953,91.300022444
434,email,0.0,7.60917988726,0.0,75.4741069055,7.64995036588,7.73207757633,0.0,0.0,5.01905103923,6.27116915573,88.9624756772
435,invoice,0.0,7.06262562286,0.0,32.985177269,4.40734850081,7.35692057843,0.0,11.5878846383,5.47518928658,3.87837027012,79.5730107575
436,email,0.0,7.47872772218,0.0,162.55193057,17.4044879683,31.7419643773,1.2268918308,4.7445678939,5.88079722581,8.13971046989,235.029936501
437,invoice,0.0,7.98710526005,0.0,35.9462877265,2.11820730635,9.8574297798,0.0,34.0029706634,5.290268912,3.06976992638,51.255553881
438,email,0.0,7.37976856142,0.0,44.2662976403,15.2513101105,10.6880179699,0.0,0.0,3.86230335772,4.70534853084,93.3332318191
439,invoice,0.0,16.768370449,0.0,35.6830377854,11.5250480385,21.8480914253,0.0,31.4899253992,5.49837112659,6.13674344056,91.4264159394
440,invoice,0.0,14.2968826922,0.0,41.0448938161,3.85606069225,8.35349913539,0.0,14.8787213658,5.97807585308,2.58417458244,46.990560959
441,invoice,0.0,16.4888708636,0.0,50.7004367617,5.66046892518,6.30062792852,0.0,13.7498838683,7.1357262715,1.61494365374,65.3386588699
442,invoice,0.0,12.5523409549,0.0,26.5936436518,2.4309456549,6.58934554409,0.0,14.5481031097,3.84611058474,3.13166388908,64.4418536545
443,email,0.0,2.02799045224,0.0,104.935409907,14.5822407675,32.0706199581,0.0,0.792491065142,5.08995076522,14.9465614425,145.078017255
444,invoice,0.0,15.6526815815,0.0,33.577405885,4.98011207943,7.50412650339,0.0,15.17833795,18.3802771189,1.99629636133,31.8292110998
445,invoice,0.0,13.5212033623,0.0,10.2703396146,5.41626522179,7.90652633798,0.0,13.5256893139,19.5979523097,2.33999854129,33.3702882634
446,email,0.0,9.43737189348,0.0,85.713367026,8.73058037296,12.9226048735,0.0,0.0,4.8214379959,8.63473759646,94.1977041648
447,email,0.0,10.2562869351,0.0,51.8420037387,6.37288625175,8.2598674364,0.0,0.0,3.18779079438,6.58565163307,117.960649274
448,email,0.0,2.10933145136,0.0,57.9090540127,16.2100179822,44.8887383722,0.0,1.05147329899,4.14935969289,12.7990938563,168.412123127
449,invoice,0.0,11.357250711,0.0,19.0995338653,5.17729812786,11.1803077796,0.0,8.54623472982,13.8074705488,1.83671964369,40.6715702753
450,invoice,0.0,14.3139661242,0.0,31.5728035643,2.0157260261,9.69156584801,0.0,12.122734571,4.96201796483,3.06175164875,44.9118488181
451,email,0.0,9.30342190502,0.0,155.953654689,17.4812237132,43.0010563564,0.797246659235,6.7526021561,3.71088101461,6.73360607748,225.779258398
452,invoice,0.0,13.0717045376,0.0,28.0682713025,3.31901713934,12.4826693853,0.0,31.982856694,8.52116391865,2.59430846975,37.8920146331
453,invoice,0.0,13.1517593123,0.0,24.4761055584,2.93027668535,7.8514540859,0.0,7.44946710959,3.47702914588,3.31323042902,48.9821085896
454,invoice,0.0,6.2917599959,0.0,39.6201759657,3.58597384478,7.71869879587,0.0,24.4467549297,4.31925866024,3.54193726716,77.6153194739
455,invoice,0.0,15.4429357105,0.0,56.4127091934,2.01599665375,12.2130653543,0.0,18.7536616608,10.4223419623,3.3676910621,45.6808913685
456,invoice,0.0,7.36715055326,0.0,40.8914204879,5.68435262689,7.91390213952,0.0,16.4857512215,6.08985705364,3.83136087839,69.517705538
457,invoice,0.0,8.00180769372,0.0,37.9233307533,5.46663628234,9.033123419,0.0,17.4842299243,6.79678165286,5.16232094032,44.291409331
458,email,0.0,1.6380924871,0.0,72.3779513255,11.840734249,38.8643452097,0.0,1.17791080954,3.7580260945,10.3584261225,106.816451735
459,email,0.0,12.0854777904,0.0,56.4096042745,6.90669252503,13.886699357,0.0,0.0,4.42976536066,5.53175917907,82.9882462105
460,invoice,0.0,12.3424217342,0.0,25.3147144558,1.93182724905,9.78442097691,0.0,11.348994896,5.30477432153,3.31473673033,64.797231591
461,email,0.0,6.54239451993,0.0,42.0021499773,14.3254068914,8.62929136626,0.0,0.0,4.398328093,4.8664809568,77.1031240071
462,invoice,0.0,23.1660871598,0.0,22.9870627869,8.39002949179,5.08545664442,0.0,14.421600437,14.6404683369,1.58613987571,42.5881438761
463,invoice,0.0,16.892817465,0.0,19.5782069107,6.67693824936,4.41012573412,0.0,17.2422567094,15.276962371,1.87157195123,21.8343586361
464,email,0.0,1.3414799676,0.0,106.986235333,14.9488239555,48.8369894571,0.0,0.712002227517,5.73936925417,10.7139579301,199.959961058
465,email,0.0,5.1514214661,0.0,33.7971739828,11.5667631106,11.7739755947,0.0,0.0,2.53683053365,3.75093006297,77.224860565
466,email,0.0,5.38268915008,0.0,68.383147831,5.85506656228,9.81339876581,0.0,0.0,4.53311857903,5.19967117289,84.8064380585
467,email,0,8,0,137,23,37,1,6,6,7,220
468,invoice,0.0,15.5761670873,0.0,45.2583881566,11.7297199426,20.5989844644,0.0,19.4101893695,6.12660302875,4.86853603935,117.750103405
469,invoice,0.0,10.4665784765,0.0,40.3733710996,3.943989421,10.6332630534,0.0,26.7732194426,6.79820836309,2.47457724953,77.8655061389
470,email,0.0,7.82122977203,0.0,58.0934695625,13.1170535597,9.02758895524,0.0,0.0,2.72881880553,5.48023333714,99.6082877061
471,invoice,0.0,6.44844130239,0.0,36.2025699931,5.35792496379,8.53917021797,0.0,11.5886076522,7.32589569746,4.5455576595,39.539390843
472,email,0.0,1.67140923019,0.0,59.8831882598,12.113662995,49.222088517,0.0,0.794041592482,5.22785111108,12.2919079493,128.409994883
473,email,0.0,6.28362769519,0.0,186.82446631,19.1823772559,28.5894107202,0.591182622961,4.47277681973,4.78470525131,5.56839882911,232.178681653
474,email,0.0,8.798410598,0.0,78.6993028011,37.4965419047,19.0655974339,0.0,4.76404286184,6.09438660389,8.62425650338,125.843074564
475,email,0.0,1.94285235236,0.0,104.675660228,13.0389980865,31.1023679019,0.0,0.55215844212,3.65180458664,10.4330090768,86.5431853095
476,email,0.0,9.61398689546,0.0,33.5334843358,13.1956917339,9.59276328825,0.0,0.0,6.34850275681,5.45902237128,115.417415969
477,email,0.0,5.1194887858,0.0,39.0181370337,15.1545845452,11.3080013936,0.0,0.0,3.52751450408,7.35986453522,59.0591803345
478,invoice,0.0,17.8244027283,0.0,35.4253289379,2.95170206303,11.8308509732,0.0,25.2137394387,7.09291258138,3.58863016835,46.3961318086
479,invoice,0.0,11.5841467787,0.0,35.7847770051,2.4233689212,14.0295724498,0.0,18.8502347802,4.15417942104,4.49521146535,66.2998352962
480,invoice,0.0,8.4355158268,0.0,31.035195493,3.66704591684,6.9559042921,0.0,11.7794287676,3.87830026154,4.99737070104,80.2833911643
481,email,0.0,7.27495480796,0.0,69.3302159679,5.609760281,10.3705908756,0.0,0.0,5.35098834944,7.54944033677,103.17088613
482,email,0.0,1.64469448891,0.0,105.783964762,12.5275487255,24.6338979807,0.0,0.967500744109,2.94396610667,12.7666262508,130.887784076
483,email,0.0,8.25188455928,0.0,169.510198002,22.4265420584,46.7100029463,0.711215222083,5.36348345909,4.67370703959,8.32381179848,263.564267229
484,invoice,0.0,10.8783102273,0.0,35.9634534199,6.88417177535,11.9968615546,0.0,20.0508743973,6.34886746511,2.61266436468,59.7737852818
485,invoice,0.0,19.6180716467,0.0,26.4566989047,3.40035678926,12.1471350937,0.0,26.6227756992,5.79143195606,3.13956493198,50.3155678581
486,email,0.0,1.64531683703,0.0,156.579941752,16.309274972,17.4302762276,0.0,0.694823817027,5.33133014613,11.4944574253,86.2735509929
487,email,0.0,1.35093909958,0.0,65.4167287524,16.176380654,47.3423681664,0.0,1.01000189528,6.2160439269,12.2085442876,158.814300415
488,invoice,0.0,23.9515262623,0.0,34.6105329232,8.5811561953,9.89667950652,0.0,25.3793004769,11.1190491461,6.58817384872,93.1914306397
489,invoice,0.0,24.4239666351,0.0,45.0036248626,7.12129059678,14.5891089363,0.0,28.4545559526,12.3109931825,6.08127717177,98.6181600758
490,email,0.0,4.1876773019,0.0,49.1942891185,15.3836353731,8.13941040466,0.0,0.0,1.61672273713,6.11270323422,52.7555880701
491,invoice,0.0,13.4676289011,0.0,48.2449242329,12.2970703392,13.6502881627,0.0,20.4157506059,6.86975958487,3.90602165809,134.683187175
492,invoice,0.0,16.7508576086,0.0,18.8282370458,5.24941016735,7.86207324431,0.0,12.0687626447,13.5595244726,2.4931706403,66.0252976205
493,invoice,0.0,15.4877289272,0.0,28.8133576302,12.2324658235,16.363061108,0.0,31.4104240621,4.36976964776,5.44734144148,74.1246588824
494,invoice,0.0,5.86583520448,0.0,27.37251519,9.9114183014,3.1317319692,0.0,18.3645052339,7.25169138734,2.23764012885,53.7030533079
495,invoice,0.0,9.61788974765,0.0,22.4380768491,1.54675656063,10.837891473,0.0,9.89700378224,5.28875104092,4.45384050664,56.8018145411
496,invoice,0.0,8.88265754619,0.0,19.4995883658,3.16990141187,9.46209860216,0.0,9.47090096993,2.64211423592,4.34995194401,36.367485649
497,invoice,0.0,6.09924624972,0.0,19.9263950934,8.9947247051,4.55843037633,0.0,18.0187958529,6.77138225889,2.73913690596,47.4112413042
498,email,0.0,1.20798220057,0.0,82.2651971958,15.7541426316,46.3154875457,0.0,1.15722901856,5.75997864175,9.93965916544,233.409308133
499,invoice,0.0,8.97021362256,0.0,30.9590969971,1.69965463341,10.561684792,0.0,13.1795862686,6.393732685,4.20900024583,64.7569901761
500,email,0.0,1.46673139302,0.0,74.5432598366,16.6869430056,40.915379183,0.0,0.71843654595,4.47162332741,11.7356791177,180.48513357
501,invoice,0.0,15.5976484975,0.0,36.7772728256,3.47544299668,11.7050391244,0.0,17.191941824,6.80052937109,2.1393241475,82.0190652379
502,invoice,0.0,11.0338992785,0.0,13.5216083989,5.47596936641,12.4090500509,0.0,13.2977846138,13.9833880384,1.39392703916,71.4315617345
503,email,0.0,1.34750274606,0.0,136.404519464,14.4207085336,24.4526112589,0.0,1.31761063893,5.50904913132,9.29842898224,77.4953149737
504,invoice,0.0,6.79352140993,0.0,53.3511275819,6.11420242162,7.56403627677,0.0,16.2025801071,3.89667867175,2.81399854085,54.6802491741
505,email,0.0,1.35595605106,0.0,89.255900694,18.8846369522,36.8551244234,0.0,1.00429309167,5.49573140778,8.33174994075,215.747949317
506,invoice,0.0,12.2287090359,0.0,46.2598021605,3.13634280444,12.2751640007,0.0,18.7019375946,7.91305041758,2.26499801694,48.9797948313
507,invoice,0.0,10.3293489915,0.0,31.6222160789,3.19297045901,8.85096010208,0.0,18.9973274999,11.1837142249,2.02360028091,42.0602047321
508,invoice,0.0,11.4339171868,0.0,20.4819728287,1.3733383248,10.4852986558,0.0,9.69351697202,3.96541461538,5.47692400319,46.5318654143
509,invoice,0.0,12.2360874412,0.0,17.2918543149,6.05646854335,9.46439154208,0.0,13.1847411216,13.6881286095,2.04129146231,51.4993539667
510,invoice,0.0,8.0839390758,0.0,32.2219912091,6.46057720127,6.09109604844,0.0,25.1146388905,7.78087971044,3.66843958236,70.6283421505
511,email,0.0,9.35262338593,0.0,42.1745003932,11.7830797928,13.9947036564,0.0,0.0,2.70192368625,4.60750796388,69.2965090802
512,invoice,0.0,16.2816367699,0.0,24.269916375,4.72999609969,13.8385647966,0.0,15.600362389,5.83985770648,3.53864692483,100.748289756
513,email,0.0,1.94028532429,0.0,90.1543811045,17.1412191106,22.2269128764,0.0,0.771820198579,3.95169108039,11.497786705,113.946273803
514,email,0.0,5.2438986546,0.0,91.259923105,24.4296004496,7.36883443359,0.0,6.06626116761,7.15259541451,7.61499375428,103.564500516
515,invoice,0.0,14.9460002596,0.0,24.9145080607,5.20224764441,8.30726537242,0.0,13.751672136,10.7206355156,1.51029191308,43.4892460386
516,invoice,0.0,8.86739847411,0.0,34.2625023823,3.88927406954,9.38599916473,0.0,13.27946364,6.4954317145,4.23787162063,62.1280184698
517,invoice,0.0,13.7845191256,0.0,30.9769430977,3.55434773572,7.80896760983,0.0,19.0082057504,5.24151498847,2.32943443943,58.1159541966
518,invoice,0.0,14.0046546652,0.0,18.4726814602,3.32308760747,5.02733853629,0.0,14.69587562,13.3843320827,1.35514423821,52.8931986591
519,email,0.0,2.03512443285,0.0,91.2430693543,19.2848640299,34.2956528511,0.0,1.20575421543,4.74263552222,13.4548484637,193.47876656
520,invoice,0.0,11.3611431505,0.0,26.0841200164,3.49908149709,7.27130314719,0.0,25.9193558624,7.38591154575,2.30707031105,58.8124539862
521,invoice,0.0,10.0075642692,0.0,26.0624685102,2.34335935719,8.80103838398,0.0,9.58639685422,3.37077805902,2.70188207934,32.4913611948
522,email,0.0,8.39456083027,0.0,44.8488301807,8.97695917878,7.354186669,0.0,0.0,2.65566739318,4.11924634695,72.6003878937
523,invoice,0.0,8.32025964968,0.0,28.2402421345,5.47232088058,3.83308582258,0.0,12.8194818584,8.42786138497,2.46206698725,61.1870724093
524,email,0.0,9.25170969084,0.0,55.5380487655,8.72432651738,10.7254927804,0.0,0.0,4.57737606312,5.8415896011,90.7387642092
525,email,0.0,1.89311042723,0.0,88.211396348,13.4827116775,41.9548128648,0.0,1.23694417636,5.01239125302,8.54643701801,151.372625997
526,invoice,0.0,9.57134939241,0.0,43.3954540151,5.3671025261,9.00219393357,0.0,19.7165741755,11.0682701746,1.5928467282,49.594240468
527,invoice,0.0,14.4573431202,0.0,17.2798497816,3.73091359828,5.7462232756,0.0,14.8606591515,16.1280513828,1.63779028081,47.4517355986
528,email,0.0,9.58883428625,0.0,120.215844906,17.3708865116,55.7160167911,0.650865350824,5.80475391711,4.20113468079,6.97416949155,249.405349651
529,email,0.0,9.04601007005,0.0,42.0382924156,16.5732510551,9.98146641415,0.0,0.0,3.43848335247,3.70100980716,120.560987502
530,invoice,0.0,16.3618293735,0.0,21.6760074073,4.21849323064,5.85507325129,0.0,12.9681278626,12.4609032445,2.10786994289,45.5699445432
531,email,0.0,10.7076957617,0.0,53.4373405479,8.3677349866,11.6963391876,0.0,0.0,3.44372420641,8.68810681749,117.293582501
532,invoice,0.0,8.30446113503,0.0,51.2001947936,6.02165735737,9.55802840785,0.0,14.3190944303,6.38257506675,2.46225603992,63.1960174737
533,invoice,0.0,8.21101433884,0.0,22.7131279645,1.38395198353,7.03612798745,0.0,18.7997208728,5.48943051318,3.99468551406,50.8478637627
534,email,0.0,8.81337344908,0.0,37.0341493472,4.46272580183,11.3336767172,0.0,0.0,4.36293122486,7.49082671233,88.4428756184
535,invoice,0.0,9.39487922062,0.0,29.2237335093,6.74042708264,9.88711022057,0.0,19.0671034252,5.93860306752,3.67140668665,78.1785131662
536,invoice,0.0,6.73269450207,0.0,25.6290289849,4.41231357586,9.13039935619,0.0,14.1123583728,6.009272029,2.7582301781,92.9096113303
537,email,0.0,8.23158519869,0.0,108.655416108,22.7258907716,16.7326283899,0.0,3.21204865102,8.15279319575,13.0119843093,151.450070187
538,email,0.0,2.29976488209,0.0,99.8395322389,14.4426292876,15.5514063436,0.0,0.784870271477,4.75608448429,12.4840573813,83.47653993
539,email,0.0,4.09787514785,0.0,122.922349174,30.073107002,37.9642801013,0.72081181676,4.98259633327,7.20202323479,7.28508735155,160.132663056
540,invoice,0.0,8.94614041273,0.0,38.1695316756,4.61654220868,9.8527007574,0.0,15.5581765167,7.1131925573,3.19100925662,57.7330744227
541,email,0.0,2.23925719173,0.0,91.0435964472,15.3794578166,18.8020345082,0.0,1.00523489048,3.24087515648,13.3139871469,207.906041906
542,email,0.0,1.68253178103,0.0,79.9689396876,12.2471950431,34.8589554852,0.0,1.20776726269,3.41999002944,16.8389327946,123.228842568
543,email,0.0,7.93858190424,0.0,96.7686858369,7.65100067558,7.62349937021,0.0,0.0,4.95960692803,6.23482692093,57.5529303627
544,invoice,0.0,9.92558948032,0.0,26.4528610185,1.68603503779,9.6319048959,0.0,12.8328188454,6.62055177758,3.36464102773,56.1029206445
545,email,0.0,4.61674561214,0.0,34.5563764234,8.48765868964,12.8000944823,0.0,0.0,2.07227662962,7.1398469881,53.3049246963
546,invoice,0.0,7.03002332985,0.0,35.1011996268,4.1113943629,5.88255039471,0.0,15.6902225127,4.85157330729,4.68668334973,61.7237751516
547,email,0.0,8.14963467973,0.0,88.5782859249,11.5394212141,15.9593434802,0.0,0.0,2.78917430405,5.00525447928,86.7699159321
548,email,0.0,5.92320061556,0.0,49.8953680198,13.2965695373,10.7916886351,0.0,0.0,3.10450703375,5.6589575352,76.3628049017
549,email,0.0,8.08791457954,0.0,67.4840651173,25.066127133,16.8116043938,0.0,3.64923912675,7.30045524301,12.6418591721,166.167251006
550,invoice,0.0,10.274698215,0.0,21.5152647983,2.50281767926,8.29618318919,0.0,11.0999627264,3.59580193629,3.36407258945,45.358110392
551,email,0.0,8.40052505772,0.0,77.5228005843,8.80487090665,6.2008167971,0.0,0.0,4.97153330096,7.19188450795,67.7897911853
552,email,0.0,9.3003188777,0.0,33.2178368395,13.9111935966,8.98104031893,0.0,0.0,4.26931428928,4.76890961921,118.466927408
553,email,0.0,7.69300786624,0.0,46.8749624982,16.4882928358,12.0041626185,0.0,0.0,4.32151277476,3.9701676238,76.4978911176
554,invoice,0.0,12.0150910962,0.0,34.1261005152,5.70350228815,6.64818031753,0.0,9.85192777525,7.88553645642,2.19540331529,58.4498298074
555,invoice,0.0,17.9329359788,0.0,12.0356194561,7.71009134583,5.48983170659,0.0,10.7127735707,11.0347764949,2.01007887927,53.2354896932
556,email,0.0,9.27032605044,0.0,202.137573301,34.4931297721,27.7457745057,0.961121851977,4.68143329637,5.09037855841,8.54469928089,196.031094514
557,invoice,0.0,16.8564571635,0.0,40.8720753235,9.21217759388,18.5759468074,0.0,28.6599378008,5.18847745687,5.4216319329,119.581931483
558,email,0.0,6.83793747721,0.0,156.502572781,27.0534737632,34.0709655241,0.851374109729,5.22236497044,5.74267545791,7.10916714054,248.484837718
559,invoice,0.0,20.3088372766,0.0,25.227757628,6.75774574016,5.23193222364,0.0,18.3968672373,12.3197561638,1.88144148026,34.4262101399
560,invoice,0.0,7.20808639981,0.0,45.4152636289,4.57791361287,8.38125477035,0.0,20.1088008408,4.59309011332,4.17852364171,74.9266324529
561,invoice,0.0,7.58921028412,0.0,26.7412206318,7.70897554648,8.77189061761,0.0,12.3385750866,5.60366246938,2.95453802987,47.9690551769
562,invoice,0.0,13.7417633507,0.0,30.8862743146,2.58231375638,13.1505794858,0.0,20.5217113568,6.22683389058,2.24572972328,54.836945063
563,invoice,0.0,17.8420627829,0.0,25.1537350431,5.65308896763,8.06769119921,0.0,16.9179331516,14.1177614365,1.87482466324,29.9995238478
564,email,0.0,10.247034398,0.0,45.2390623508,19.1849880347,9.6101149014,0.0,0.0,3.95446013772,2.82038144628,122.601009164
565,invoice,0.0,6.96158038585,0.0,41.9169020819,7.21592058614,9.41078860483,0.0,14.1262828226,5.04735598468,3.30334228659,65.212094025
566,email,0.0,8.27003216774,0.0,64.010431906,21.2534312529,8.35676545027,0.0,4.61678124245,7.91848684476,9.59029810014,114.366120965
567,invoice,0.0,24.1961204182,0.0,33.978930509,9.15473505008,18.2333814407,0.0,35.0310405835,8.10453732436,5.96323300705,107.223743768
568,invoice,0.0,19.7942494903,0.0,27.9085564192,2.40307836129,15.2342485459,0.0,24.320558413,6.19494356318,3.24766105105,48.9425684369
569,invoice,0.0,5.75700834033,0.0,30.1780181042,5.32925547868,7.1899660841,0.0,15.0264667066,6.01282223726,3.64283333518,69.567161336
570,invoice,0.0,17.1370291186,0.0,33.882085184,2.53662299402,15.6806593669,0.0,15.0337997169,4.18468407267,3.57909187161,40.4040583039
571,invoice,0.0,12.2002181563,0.0,15.4306863939,7.37380600597,8.64151491584,0.0,11.4745379891,12.839374532,1.82420713719,54.2414049452
572,email,0.0,1.63783783461,0.0,95.1044896152,17.8243236219,45.6153806785,0.0,0.714238033205,4.34334835127,7.21138693172,120.550239648
573,invoice,0.0,7.89686547389,0.0,21.7132488976,5.59072950827,3.12417951683,0.0,14.2965257629,8.02268349538,2.74778705467,73.9461450675
574,invoice,0.0,22.9351537754,0.0,32.7719605783,9.01142532439,17.0558483919,0.0,20.6296890754,5.52808847505,3.93568026408,115.745082754
575,invoice,0.0,18.5944845552,0.0,25.8602672575,5.52246292555,6.3386343705,0.0,13.9541082288,14.5076617708,1.58791898588,35.6883223165
576,email,0.0,9.22970238197,0.0,65.9198942753,6.26862640455,10.1403051921,0.0,0.0,5.02386071083,6.03277274547,70.3693103678
577,invoice,0.0,14.0730289948,0.0,12.0927115957,7.44372733057,9.59727084585,0.0,14.5720399404,14.561183215,1.69599361233,60.9231815088
578,email,0.0,8.97594191352,0.0,95.0441122445,34.7498280276,14.5546161114,0.0,4.28607395141,5.58224494136,15.183701799,143.430174863
579,invoice,0.0,9.73619523047,0.0,24.0149914278,2.91604513959,8.13654700812,0.0,18.59967102,4.15431978898,3.40329975047,83.3984403948
